# garg caseC [0/core/0] sandwich, S = a/h = 10 -- 3-D DISPLACEMENT recovery, Yu-2003 Eq. 65
# plate part u^2d from: the internal harmonic solve (theory)
# stations: U1, U2 at x = 0 (cos peak); U3 at x = a/2 (sin peak)
# 
# U_1 = U - x3 (p W) + w1 ; U_2 = V + w2 ; U_3 = W + w3   (Kirchhoff
# composition -- the raw warping tilt carries the mean shear; z*phi
# would double-count it, see msgrm_warping_at_depth)
#   plate DOF amplitudes [U, V, W, F1, F2] = [-3.96194e-22, -5.85391e-35, 0.000111341, -6.00318e-05, -1.32611e-17]
#   (rotations F1/F2 are fitted and recorded but the composition
#    needs only U, V, W; Abaqus map phi1 = UR2, phi2 = -UR1; the
#    rigid-body constants of the deck's pins are fitted out -- the
#    exact solution carries the zero-span-average gauge)
#   strain amplitudes Es = [1.24468e-21, 0, 1.83906e-34, 0.000188595, 0, 4.16609e-17]
#   warping arguments: E6,1 = p Es at x = 0 ; E6 = Es and
#   E6,11 = -p^2 Es at x = a/2
# 
# gauge check: <U1_exact> over the thickness = 1.853641e-08 vs plate u0 = -3.961937e-22
# 
# rel L2 errors vs exact 3-D [%]:  U1   0.9701   U2   0.0000 (U2_exact ~ 0: denominator floored at 1e-3 ||U1||)   U3   1.6442
# 
# columns: z[m]  U1_rec U1_exact  U2_rec U2_exact  U3_rec U3_exact  [m]
   4.350000e-02   -2.134098e-06   -2.136424e-06    1.280000e-19    0.000000e+00    1.113725e-04    1.099742e-04
   4.362500e-02   -2.177346e-06   -2.179062e-06    1.280102e-19    0.000000e+00    1.113736e-04    1.099741e-04
   4.375000e-02   -2.220604e-06   -2.221706e-06    1.280202e-19    0.000000e+00    1.113747e-04    1.099740e-04
   4.387500e-02   -2.263869e-06   -2.264357e-06    1.280301e-19    0.000000e+00    1.113758e-04    1.099738e-04
   4.400000e-02   -2.307143e-06   -2.307016e-06    1.280397e-19    0.000000e+00    1.113769e-04    1.099737e-04
   4.412500e-02   -2.350426e-06   -2.349682e-06    1.280491e-19    0.000000e+00    1.113780e-04    1.099736e-04
   4.425000e-02   -2.393717e-06   -2.392356e-06    1.280584e-19    0.000000e+00    1.113791e-04    1.099734e-04
   4.437500e-02   -2.437017e-06   -2.435038e-06    1.280675e-19    0.000000e+00    1.113802e-04    1.099733e-04
   4.450000e-02   -2.480325e-06   -2.477727e-06    1.280764e-19    0.000000e+00    1.113813e-04    1.099731e-04
   4.462500e-02   -2.523642e-06   -2.520425e-06    1.280851e-19    0.000000e+00    1.113825e-04    1.099730e-04
   4.475000e-02   -2.566967e-06   -2.563131e-06    1.280936e-19    0.000000e+00    1.113836e-04    1.099728e-04
   4.487500e-02   -2.610302e-06   -2.605845e-06    1.281019e-19    0.000000e+00    1.113847e-04    1.099727e-04
   4.500000e-02   -2.653645e-06   -2.648568e-06    1.281100e-19    0.000000e+00    1.113858e-04    1.099725e-04
   4.512500e-02   -2.696996e-06   -2.691299e-06    1.281180e-19    0.000000e+00    1.113869e-04    1.099723e-04
   4.525000e-02   -2.740357e-06   -2.734039e-06    1.281257e-19    0.000000e+00    1.113880e-04    1.099722e-04
   4.537500e-02   -2.783726e-06   -2.776788e-06    1.281333e-19    0.000000e+00    1.113891e-04    1.099720e-04
   4.550000e-02   -2.827104e-06   -2.819546e-06    1.281407e-19    0.000000e+00    1.113902e-04    1.099718e-04
   4.562500e-02   -2.870491e-06   -2.862313e-06    1.281478e-19    0.000000e+00    1.113913e-04    1.099716e-04
   4.575000e-02   -2.913886e-06   -2.905089e-06    1.281548e-19    0.000000e+00    1.113924e-04    1.099714e-04
   4.587500e-02   -2.957291e-06   -2.947875e-06    1.281616e-19    0.000000e+00    1.113935e-04    1.099712e-04
   4.600000e-02   -3.000704e-06   -2.990670e-06    1.281682e-19    0.000000e+00    1.113946e-04    1.099710e-04
   4.612500e-02   -3.044126e-06   -3.033476e-06    1.281746e-19    0.000000e+00    1.113957e-04    1.099708e-04
   4.625000e-02   -3.087557e-06   -3.076291e-06    1.281808e-19    0.000000e+00    1.113968e-04    1.099706e-04
   4.637500e-02   -3.130998e-06   -3.119116e-06    1.281868e-19    0.000000e+00    1.113978e-04    1.099704e-04
   4.650000e-02   -3.174447e-06   -3.161951e-06    1.281926e-19    0.000000e+00    1.113989e-04    1.099702e-04
   4.662500e-02   -3.217905e-06   -3.204796e-06    1.281982e-19    0.000000e+00    1.114000e-04    1.099699e-04
   4.675000e-02   -3.261372e-06   -3.247652e-06    1.282037e-19    0.000000e+00    1.114011e-04    1.099697e-04
   4.687500e-02   -3.304848e-06   -3.290518e-06    1.282089e-19    0.000000e+00    1.114022e-04    1.099695e-04
   4.700000e-02   -3.348334e-06   -3.333395e-06    1.282139e-19    0.000000e+00    1.114033e-04    1.099692e-04
   4.712500e-02   -3.391828e-06   -3.376283e-06    1.282187e-19    0.000000e+00    1.114044e-04    1.099690e-04
   4.725000e-02   -3.435332e-06   -3.419182e-06    1.282233e-19    0.000000e+00    1.114055e-04    1.099688e-04
   4.737500e-02   -3.478844e-06   -3.462092e-06    1.282278e-19    0.000000e+00    1.114066e-04    1.099685e-04
   4.750000e-02   -3.522366e-06   -3.505013e-06    1.282320e-19    0.000000e+00    1.114077e-04    1.099682e-04
   4.762500e-02   -3.565897e-06   -3.547945e-06    1.282360e-19    0.000000e+00    1.114087e-04    1.099680e-04
   4.775000e-02   -3.609437e-06   -3.590889e-06    1.282398e-19    0.000000e+00    1.114098e-04    1.099677e-04
   4.787500e-02   -3.652987e-06   -3.633845e-06    1.282435e-19    0.000000e+00    1.114109e-04    1.099675e-04
   4.800000e-02   -3.696546e-06   -3.676812e-06    1.282469e-19    0.000000e+00    1.114120e-04    1.099672e-04
   4.812500e-02   -3.740114e-06   -3.719792e-06    1.282501e-19    0.000000e+00    1.114131e-04    1.099669e-04
   4.825000e-02   -3.783691e-06   -3.762783e-06    1.282531e-19    0.000000e+00    1.114142e-04    1.099666e-04
   4.837500e-02   -3.827278e-06   -3.805787e-06    1.282559e-19    0.000000e+00    1.114152e-04    1.099663e-04
   4.850000e-02   -3.870874e-06   -3.848803e-06    1.282585e-19    0.000000e+00    1.114163e-04    1.099660e-04
   4.862500e-02   -3.914480e-06   -3.891831e-06    1.282609e-19    0.000000e+00    1.114174e-04    1.099658e-04
   4.875000e-02   -3.958095e-06   -3.934873e-06    1.282631e-19    0.000000e+00    1.114185e-04    1.099655e-04
   4.887500e-02   -4.001719e-06   -3.977926e-06    1.282651e-19    0.000000e+00    1.114195e-04    1.099651e-04
   4.900000e-02   -4.045353e-06   -4.020993e-06    1.282669e-19    0.000000e+00    1.114206e-04    1.099648e-04
   4.912500e-02   -4.088997e-06   -4.064073e-06    1.282684e-19    0.000000e+00    1.114217e-04    1.099645e-04
   4.925000e-02   -4.132649e-06   -4.107166e-06    1.282698e-19    0.000000e+00    1.114228e-04    1.099642e-04
   4.937500e-02   -4.176312e-06   -4.150272e-06    1.282710e-19    0.000000e+00    1.114238e-04    1.099639e-04
   4.950000e-02   -4.219984e-06   -4.193392e-06    1.282719e-19    0.000000e+00    1.114249e-04    1.099636e-04
   4.962500e-02   -4.263665e-06   -4.236526e-06    1.282726e-19    0.000000e+00    1.114260e-04    1.099632e-04
   4.975000e-02   -4.307357e-06   -4.279673e-06    1.282732e-19    0.000000e+00    1.114271e-04    1.099629e-04
   4.987500e-02   -4.351057e-06   -4.322834e-06    1.282735e-19    0.000000e+00    1.114281e-04    1.099625e-04
   5.000000e-02   -4.394768e-06   -4.366009e-06    1.282736e-19    0.000000e+00    1.114292e-04    1.099622e-04
