# garg caseC [0/core/0] sandwich, S = a/h = 10 -- 3-D DISPLACEMENT recovery, Yu-2003 Eq. 65
# plate part u^2d from: ABAQUS RM-shell job garg_caseC_S10.dat  (harmonic fit residual 3.20e-08)
# stations: U1, U2 at x = 0 (cos peak); U3 at x = a/2 (sin peak)
# 
# U_1 = U - x3 (p W) + w1 ; U_2 = V + w2 ; U_3 = W + w3   (Kirchhoff
# composition -- the raw warping tilt carries the mean shear; z*phi
# would double-count it, see msgrm_warping_at_depth)
#   plate DOF amplitudes [U, V, W, F1, F2] = [0, 0, 0.000111333, -6.00244e-05, 0]
#   (rotations F1/F2 are fitted and recorded but the composition
#    needs only U, V, W; Abaqus map phi1 = UR2, phi2 = -UR1; the
#    rigid-body constants of the deck's pins are fitted out -- the
#    exact solution carries the zero-span-average gauge)
#   strain amplitudes Es = [0, 0, 0, 0.000188572, 0, 0]
#   warping arguments: E6,1 = p Es at x = 0 ; E6 = Es and
#   E6,11 = -p^2 Es at x = a/2
# 
# gauge check: <U1_exact> over the thickness = 1.853641e-08 vs plate u0 = 0.000000e+00
# 
# rel L2 errors vs exact 3-D [%]:  U1   0.9657   U2   0.0000 (U2_exact ~ 0: denominator floored at 1e-3 ||U1||)   U3   1.6373
# 
# columns: z[m]  U1_rec U1_exact  U2_rec U2_exact  U3_rec U3_exact  [m]
   4.387500e-02   -2.264423e-06   -2.264357e-06   -1.062769e-20    0.000000e+00    1.113681e-04    1.099738e-04
   4.400000e-02   -2.307694e-06   -2.307016e-06   -1.062769e-20    0.000000e+00    1.113692e-04    1.099737e-04
   4.412500e-02   -2.350974e-06   -2.349682e-06   -1.062769e-20    0.000000e+00    1.113703e-04    1.099736e-04
   4.425000e-02   -2.394262e-06   -2.392356e-06   -1.062769e-20    0.000000e+00    1.113714e-04    1.099734e-04
   4.437500e-02   -2.437559e-06   -2.435038e-06   -1.062769e-20    0.000000e+00    1.113725e-04    1.099733e-04
   4.450000e-02   -2.480864e-06   -2.477727e-06   -1.062769e-20    0.000000e+00    1.113736e-04    1.099731e-04
   4.462500e-02   -2.524178e-06   -2.520425e-06   -1.062769e-20    0.000000e+00    1.113748e-04    1.099730e-04
   4.475000e-02   -2.567501e-06   -2.563131e-06   -1.062769e-20    0.000000e+00    1.113759e-04    1.099728e-04
   4.487500e-02   -2.610832e-06   -2.605845e-06   -1.062769e-20    0.000000e+00    1.113770e-04    1.099727e-04
   4.500000e-02   -2.654172e-06   -2.648568e-06   -1.062769e-20    0.000000e+00    1.113781e-04    1.099725e-04
   4.512500e-02   -2.697521e-06   -2.691299e-06   -1.062769e-20    0.000000e+00    1.113792e-04    1.099723e-04
   4.525000e-02   -2.740878e-06   -2.734039e-06   -1.062769e-20    0.000000e+00    1.113803e-04    1.099722e-04
   4.537500e-02   -2.784244e-06   -2.776788e-06   -1.062769e-20    0.000000e+00    1.113814e-04    1.099720e-04
   4.550000e-02   -2.827619e-06   -2.819546e-06   -1.062769e-20    0.000000e+00    1.113825e-04    1.099718e-04
   4.562500e-02   -2.871003e-06   -2.862313e-06   -1.062769e-20    0.000000e+00    1.113836e-04    1.099716e-04
   4.575000e-02   -2.914396e-06   -2.905089e-06   -1.062769e-20    0.000000e+00    1.113847e-04    1.099714e-04
   4.587500e-02   -2.957797e-06   -2.947875e-06   -1.062769e-20    0.000000e+00    1.113858e-04    1.099712e-04
   4.600000e-02   -3.001207e-06   -2.990670e-06   -1.062769e-20    0.000000e+00    1.113869e-04    1.099710e-04
   4.612500e-02   -3.044627e-06   -3.033476e-06   -1.062769e-20    0.000000e+00    1.113880e-04    1.099708e-04
   4.625000e-02   -3.088055e-06   -3.076291e-06   -1.062769e-20    0.000000e+00    1.113891e-04    1.099706e-04
   4.637500e-02   -3.131492e-06   -3.119116e-06   -1.062769e-20    0.000000e+00    1.113901e-04    1.099704e-04
   4.650000e-02   -3.174938e-06   -3.161951e-06   -1.062769e-20    0.000000e+00    1.113912e-04    1.099702e-04
   4.662500e-02   -3.218393e-06   -3.204796e-06   -1.062769e-20    0.000000e+00    1.113923e-04    1.099699e-04
   4.675000e-02   -3.261858e-06   -3.247652e-06   -1.062769e-20    0.000000e+00    1.113934e-04    1.099697e-04
   4.687500e-02   -3.305331e-06   -3.290518e-06   -1.062769e-20    0.000000e+00    1.113945e-04    1.099695e-04
   4.700000e-02   -3.348813e-06   -3.333395e-06   -1.062769e-20    0.000000e+00    1.113956e-04    1.099692e-04
   4.712500e-02   -3.392305e-06   -3.376283e-06   -1.062769e-20    0.000000e+00    1.113967e-04    1.099690e-04
   4.725000e-02   -3.435805e-06   -3.419182e-06   -1.062769e-20    0.000000e+00    1.113978e-04    1.099688e-04
   4.737500e-02   -3.479315e-06   -3.462092e-06   -1.062769e-20    0.000000e+00    1.113989e-04    1.099685e-04
   4.750000e-02   -3.522834e-06   -3.505013e-06   -1.062769e-20    0.000000e+00    1.114000e-04    1.099682e-04
   4.762500e-02   -3.566362e-06   -3.547945e-06   -1.062769e-20    0.000000e+00    1.114010e-04    1.099680e-04
   4.775000e-02   -3.609899e-06   -3.590889e-06   -1.062769e-20    0.000000e+00    1.114021e-04    1.099677e-04
   4.787500e-02   -3.653446e-06   -3.633845e-06   -1.062769e-20    0.000000e+00    1.114032e-04    1.099675e-04
   4.800000e-02   -3.697001e-06   -3.676812e-06   -1.062769e-20    0.000000e+00    1.114043e-04    1.099672e-04
   4.812500e-02   -3.740567e-06   -3.719792e-06   -1.062769e-20    0.000000e+00    1.114054e-04    1.099669e-04
   4.825000e-02   -3.784141e-06   -3.762783e-06   -1.062769e-20    0.000000e+00    1.114065e-04    1.099666e-04
   4.837500e-02   -3.827725e-06   -3.805787e-06   -1.062769e-20    0.000000e+00    1.114075e-04    1.099663e-04
   4.850000e-02   -3.871318e-06   -3.848803e-06   -1.062769e-20    0.000000e+00    1.114086e-04    1.099660e-04
   4.862500e-02   -3.914920e-06   -3.891831e-06   -1.062769e-20    0.000000e+00    1.114097e-04    1.099658e-04
   4.875000e-02   -3.958532e-06   -3.934873e-06   -1.062769e-20    0.000000e+00    1.114108e-04    1.099655e-04
   4.887500e-02   -4.002154e-06   -3.977926e-06   -1.062769e-20    0.000000e+00    1.114118e-04    1.099651e-04
   4.900000e-02   -4.045785e-06   -4.020993e-06   -1.062769e-20    0.000000e+00    1.114129e-04    1.099648e-04
   4.912500e-02   -4.089425e-06   -4.064073e-06   -1.062769e-20    0.000000e+00    1.114140e-04    1.099645e-04
   4.925000e-02   -4.133075e-06   -4.107166e-06   -1.062769e-20    0.000000e+00    1.114151e-04    1.099642e-04
   4.937500e-02   -4.176734e-06   -4.150272e-06   -1.062769e-20    0.000000e+00    1.114161e-04    1.099639e-04
   4.950000e-02   -4.220403e-06   -4.193392e-06   -1.062769e-20    0.000000e+00    1.114172e-04    1.099636e-04
   4.962500e-02   -4.264082e-06   -4.236526e-06   -1.062769e-20    0.000000e+00    1.114183e-04    1.099632e-04
   4.975000e-02   -4.307770e-06   -4.279673e-06   -1.062769e-20    0.000000e+00    1.114194e-04    1.099629e-04
   4.987500e-02   -4.351468e-06   -4.322834e-06   -1.062769e-20    0.000000e+00    1.114204e-04    1.099625e-04
   5.000000e-02   -4.395175e-06   -4.366009e-06   -1.062769e-20    0.000000e+00    1.114215e-04    1.099622e-04
