# z[m](mid-plane origin)  s11(a/2,b/2)  s22(a/2,b/2)  s13(0,b/2)  s23(a/2,0)  [Pa] -- constitutive TSDT at ITS peak t=12.9300 ms (step pulse); no s33 in the theory
7.497535742857137919e-02 2.544058937074458313e+10 2.864412534668143272e+09 7.329318393511196375e+08 2.421294090682296157e+08
7.511142871428566625e-02 2.560911997256753159e+10 2.882150896793053627e+09 6.520814383655822277e+08 2.154198860778122544e+08
7.524749999999995331e-02 2.577831617105292130e+10 2.899957471702504635e+09 5.710844366259675026e+08 1.886619324529922605e+08
7.538357128571424037e-02 2.594817917199055099e+10 2.917832382970252991e+09 4.899408341322804093e+08 1.618555481937712431e+08
7.551964257142852743e-02 2.611871018117020416e+10 2.935775754170053959e+09 4.086506308845161796e+08 1.350007333001475632e+08
7.565571385714281449e-02 2.628991040438166809e+10 2.953787708875661850e+09 3.272138268826797009e+08 1.080974877721229047e+08
7.579178514285708768e-02 2.646178104741469955e+10 2.971868370660829544e+09 2.456304221267735958e+08 8.114581160969811678e+07
7.592785642857137474e-02 2.663432331605914307e+10 2.990017863099316597e+09 1.639004166167851090e+08 5.414570481286895275e+07
7.606392771428566180e-02 2.680753841610474777e+10 3.008236309764875412e+09 8.202381035272443295e+07 2.709716738163881749e+07
7.619999899999994886e-02 2.698142755334131622e+10 3.026523834231262207e+09 6.033345864731168149e+02 1.993160060047229933e+02
